Date,Place,Value
2024-01-10T20:45:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T20:30:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T20:15:00Z,Fjederholt Å - A18,40.413000000000004
2024-01-10T20:00:00Z,Fjederholt Å - A18,40.419000000000004
2024-01-10T19:45:00Z,Fjederholt Å - A18,40.415
2024-01-10T19:30:00Z,Fjederholt Å - A18,40.414
2024-01-10T19:15:00Z,Fjederholt Å - A18,40.415
2024-01-10T19:00:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T18:45:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T18:30:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T18:15:00Z,Fjederholt Å - A18,40.414
2024-01-10T18:00:00Z,Fjederholt Å - A18,40.418
2024-01-10T17:45:00Z,Fjederholt Å - A18,40.417
2024-01-10T17:30:00Z,Fjederholt Å - A18,40.419000000000004
2024-01-10T17:15:00Z,Fjederholt Å - A18,40.417
2024-01-10T17:00:00Z,Fjederholt Å - A18,40.42
2024-01-10T16:45:00Z,Fjederholt Å - A18,40.417
2024-01-10T16:30:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T16:15:00Z,Fjederholt Å - A18,40.418
2024-01-10T16:00:00Z,Fjederholt Å - A18,40.415
2024-01-10T15:45:00Z,Fjederholt Å - A18,40.418
2024-01-10T15:30:00Z,Fjederholt Å - A18,40.417
2024-01-10T15:15:00Z,Fjederholt Å - A18,40.414
2024-01-10T15:00:00Z,Fjederholt Å - A18,40.412
2024-01-10T14:45:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T14:30:00Z,Fjederholt Å - A18,40.417
2024-01-10T14:15:00Z,Fjederholt Å - A18,40.415
2024-01-10T14:00:00Z,Fjederholt Å - A18,40.415
2024-01-10T13:45:00Z,Fjederholt Å - A18,40.418
2024-01-10T13:30:00Z,Fjederholt Å - A18,40.415
2024-01-10T13:15:00Z,Fjederholt Å - A18,40.412
2024-01-10T13:00:00Z,Fjederholt Å - A18,40.415
2024-01-10T12:45:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T12:30:00Z,Fjederholt Å - A18,40.415
2024-01-10T12:15:00Z,Fjederholt Å - A18,40.415
2024-01-10T12:00:00Z,Fjederholt Å - A18,40.413000000000004
2024-01-10T11:45:00Z,Fjederholt Å - A18,40.414
2024-01-10T11:30:00Z,Fjederholt Å - A18,40.415
2024-01-10T11:15:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T11:00:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T10:45:00Z,Fjederholt Å - A18,40.415
2024-01-10T10:30:00Z,Fjederholt Å - A18,40.415
2024-01-10T10:15:00Z,Fjederholt Å - A18,40.412
2024-01-10T10:00:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T09:45:00Z,Fjederholt Å - A18,40.413000000000004
2024-01-10T09:30:00Z,Fjederholt Å - A18,40.414
2024-01-10T09:15:00Z,Fjederholt Å - A18,40.414
2024-01-10T09:00:00Z,Fjederholt Å - A18,40.413000000000004
2024-01-10T08:45:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T08:30:00Z,Fjederholt Å - A18,40.415
2024-01-10T08:15:00Z,Fjederholt Å - A18,40.415
2024-01-10T08:00:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T07:45:00Z,Fjederholt Å - A18,40.414
2024-01-10T07:30:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T07:15:00Z,Fjederholt Å - A18,40.417
2024-01-10T07:00:00Z,Fjederholt Å - A18,40.415
2024-01-10T06:45:00Z,Fjederholt Å - A18,40.414
2024-01-10T06:30:00Z,Fjederholt Å - A18,40.415
2024-01-10T06:15:00Z,Fjederholt Å - A18,40.413000000000004
2024-01-10T06:00:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T05:45:00Z,Fjederholt Å - A18,40.415
2024-01-10T05:30:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T05:15:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T05:00:00Z,Fjederholt Å - A18,40.415
2024-01-10T04:45:00Z,Fjederholt Å - A18,40.419000000000004
2024-01-10T04:30:00Z,Fjederholt Å - A18,40.417
2024-01-10T04:15:00Z,Fjederholt Å - A18,40.417
2024-01-10T04:00:00Z,Fjederholt Å - A18,40.419000000000004
2024-01-10T03:45:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T03:30:00Z,Fjederholt Å - A18,40.419000000000004
2024-01-10T03:15:00Z,Fjederholt Å - A18,40.417
2024-01-10T03:00:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T02:45:00Z,Fjederholt Å - A18,40.417
2024-01-10T02:30:00Z,Fjederholt Å - A18,40.417
2024-01-10T02:15:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-10T02:00:00Z,Fjederholt Å - A18,40.415
2024-01-10T01:45:00Z,Fjederholt Å - A18,40.414
2024-01-10T01:30:00Z,Fjederholt Å - A18,40.413000000000004
2024-01-10T01:15:00Z,Fjederholt Å - A18,40.414
2024-01-10T01:00:00Z,Fjederholt Å - A18,40.414
2024-01-10T00:45:00Z,Fjederholt Å - A18,40.414
2024-01-10T00:30:00Z,Fjederholt Å - A18,40.415
2024-01-10T00:15:00Z,Fjederholt Å - A18,40.413000000000004
2024-01-10T00:00:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-09T23:45:00Z,Fjederholt Å - A18,40.413000000000004
2024-01-09T23:30:00Z,Fjederholt Å - A18,40.415
2024-01-09T23:15:00Z,Fjederholt Å - A18,40.414
2024-01-09T23:00:00Z,Fjederholt Å - A18,40.412
2024-01-09T22:45:00Z,Fjederholt Å - A18,40.413000000000004
2024-01-09T22:30:00Z,Fjederholt Å - A18,40.414
2024-01-09T22:15:00Z,Fjederholt Å - A18,40.415
2024-01-09T22:00:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-09T21:45:00Z,Fjederholt Å - A18,40.411
2024-01-09T21:30:00Z,Fjederholt Å - A18,40.414
2024-01-09T21:15:00Z,Fjederholt Å - A18,40.415
2024-01-09T21:00:00Z,Fjederholt Å - A18,40.413000000000004
2024-01-09T20:45:00Z,Fjederholt Å - A18,40.415
2024-01-09T20:30:00Z,Fjederholt Å - A18,40.410000000000004
2024-01-09T20:15:00Z,Fjederholt Å - A18,40.415
2024-01-09T20:00:00Z,Fjederholt Å - A18,40.415
2024-01-09T19:45:00Z,Fjederholt Å - A18,40.414
2024-01-09T19:30:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-09T19:15:00Z,Fjederholt Å - A18,40.415
2024-01-09T19:00:00Z,Fjederholt Å - A18,40.414
2024-01-09T18:45:00Z,Fjederholt Å - A18,40.413000000000004
2024-01-09T18:30:00Z,Fjederholt Å - A18,40.415
2024-01-09T18:15:00Z,Fjederholt Å - A18,40.417
2024-01-09T18:00:00Z,Fjederholt Å - A18,40.414
2024-01-09T17:45:00Z,Fjederholt Å - A18,40.413000000000004
2024-01-09T17:30:00Z,Fjederholt Å - A18,40.411
2024-01-09T17:15:00Z,Fjederholt Å - A18,40.416000000000004
2024-01-09T17:00:00Z,Fjederholt Å - A18,40.412
2024-01-09T16:45:00Z,Fjederholt Å - A18,40.415
2024-01-09T16:30:00Z,Fjederholt Å - A18,40.414
2024-01-09T16:15:00Z,Fjederholt Å - A18,40.415
2024-01-09T16:00:00Z,Fjederholt Å - A18,40.413000000000004
2024-01-09T15:45:00Z,Fjederholt Å - A18,40.412
