Date,Karup By (054764),Hagebro (001762),Nørkærbro (001767)
2013-01-01T00:00:00Z,NA,0.8689999999999998,NA
2013-01-01T00:14:00Z,NA,0.8699999999999992,NA
2013-01-01T00:29:00Z,NA,0.8729999999999993,NA
2013-01-01T00:44:00Z,NA,0.8759999999999994,NA
2013-01-01T00:59:00Z,NA,0.8789999999999996,NA
2013-01-01T01:14:00Z,NA,0.8810000000000002,NA
2013-01-01T01:29:00Z,NA,0.8829999999999991,NA
2013-01-01T01:44:00Z,NA,0.8849999999999998,NA
2013-01-01T01:59:00Z,NA,0.8879999999999999,NA
2013-01-01T02:14:00Z,NA,0.8889999999999993,NA
2013-01-01T02:29:00Z,NA,0.8929999999999989,NA
2013-01-01T02:44:00Z,NA,0.8949999999999996,NA
2013-01-01T02:59:00Z,NA,0.895999999999999,NA
2013-01-01T03:14:00Z,NA,0.8970000000000002,NA
2013-01-01T03:29:00Z,NA,0.8979999999999997,NA
2013-01-01T03:44:00Z,NA,0.9009999999999998,NA
2013-01-01T03:59:00Z,NA,0.9030000000000005,NA
2013-01-01T04:14:00Z,NA,0.9030000000000005,NA
2013-01-01T04:29:00Z,NA,0.9049999999999994,NA
2013-01-01T04:44:00Z,NA,0.9049999999999994,NA
2013-01-01T04:59:00Z,NA,0.9079999999999995,NA
2013-01-01T05:14:00Z,NA,0.9079999999999995,NA
2013-01-01T05:29:00Z,NA,0.9089999999999989,NA
2013-01-01T05:44:00Z,NA,0.9089999999999989,NA
2013-01-01T05:59:00Z,NA,0.9100000000000001,NA
2013-01-01T06:14:00Z,NA,0.9139999999999997,NA
2013-01-01T06:29:00Z,NA,0.9149999999999991,NA
2013-01-01T06:44:00Z,NA,0.9160000000000004,NA
2013-01-01T06:59:00Z,NA,0.9160000000000004,NA
2013-01-01T07:14:00Z,NA,0.9190000000000005,NA
2013-01-01T07:44:00Z,NA,0.9190000000000005,NA
2013-01-01T07:59:00Z,NA,0.9220000000000006,NA
2013-01-01T08:59:00Z,NA,0.9220000000000006,NA
2013-01-01T09:14:00Z,NA,0.923,NA
2013-01-01T09:44:00Z,NA,0.923,NA
2013-01-01T09:59:00Z,NA,0.9269999999999996,NA
2013-01-01T11:14:00Z,NA,0.9269999999999996,NA
2013-01-01T11:29:00Z,NA,0.9329999999999998,NA
2013-01-01T15:14:00Z,NA,0.9329999999999998,NA
2013-01-01T15:29:00Z,NA,0.9339999999999993,NA
2013-01-01T16:59:00Z,NA,0.9339999999999993,NA
2013-01-01T17:14:00Z,NA,0.9359999999999999,NA
2013-01-01T21:29:00Z,NA,0.9359999999999999,NA
2013-01-01T21:44:00Z,NA,0.9339999999999993,NA
2013-01-02T04:59:00Z,NA,0.9339999999999993,NA
2013-01-02T05:14:00Z,NA,0.9329999999999998,NA
2013-01-02T06:44:00Z,NA,0.9329999999999998,NA
2013-01-02T06:59:00Z,NA,0.9320000000000004,NA
2013-01-02T09:44:00Z,NA,0.9320000000000004,NA
2013-01-02T09:59:00Z,NA,0.9309999999999992,NA
2013-01-02T11:44:00Z,NA,0.9309999999999992,NA
2013-01-02T11:59:00Z,NA,0.9290000000000003,NA
2013-01-02T14:29:00Z,NA,0.9290000000000003,NA
2013-01-02T14:44:00Z,NA,0.9220000000000006,NA
2013-01-02T15:14:00Z,NA,0.9220000000000006,NA
2013-01-02T15:29:00Z,NA,0.9209999999999994,NA
2013-01-02T16:59:00Z,NA,0.9209999999999994,NA
2013-01-02T17:14:00Z,NA,0.9190000000000005,NA
2013-01-02T18:14:00Z,NA,0.9190000000000005,NA
2013-01-02T18:29:00Z,NA,0.9179999999999993,NA
2013-01-02T19:14:00Z,NA,0.9179999999999993,NA
2013-01-02T19:29:00Z,NA,0.9169999999999998,NA
2013-01-02T19:44:00Z,NA,0.9169999999999998,NA
2013-01-02T19:59:00Z,NA,0.9139999999999997,NA
2013-01-02T20:29:00Z,NA,0.9139999999999997,NA
2013-01-02T20:44:00Z,NA,0.9130000000000003,NA
2013-01-02T20:59:00Z,NA,0.911999999999999,NA
2013-01-02T22:29:00Z,NA,0.911999999999999,NA
2013-01-02T22:44:00Z,NA,0.9100000000000001,NA
2013-01-03T03:59:00Z,NA,0.9100000000000001,NA
2013-01-03T04:14:00Z,NA,0.9109999999999996,NA
2013-01-03T04:29:00Z,NA,0.911999999999999,NA
2013-01-03T04:44:00Z,NA,0.9130000000000003,NA
2013-01-03T04:59:00Z,NA,0.9139999999999997,NA
2013-01-03T05:14:00Z,NA,0.9149999999999991,NA
2013-01-03T05:29:00Z,NA,0.9160000000000004,NA
2013-01-03T05:44:00Z,NA,0.9160000000000004,NA
2013-01-03T05:59:00Z,NA,0.9190000000000005,NA
2013-01-03T06:44:00Z,NA,0.9190000000000005,NA
2013-01-03T06:59:00Z,NA,0.9199999999999999,NA
2013-01-03T07:14:00Z,NA,0.9199999999999999,NA
2013-01-03T07:29:00Z,NA,0.9220000000000006,NA
2013-01-03T08:29:00Z,NA,0.9220000000000006,NA
2013-01-03T08:44:00Z,NA,0.9239999999999995,NA
2013-01-03T08:59:00Z,NA,0.9260000000000002,NA
2013-01-03T10:14:00Z,NA,0.9260000000000002,NA
2013-01-03T10:29:00Z,NA,0.9269999999999996,NA
2013-01-03T11:44:00Z,NA,0.9269999999999996,NA
2013-01-03T11:59:00Z,NA,0.9309999999999992,NA
2013-01-03T12:44:00Z,NA,0.9309999999999992,NA
2013-01-03T12:59:00Z,NA,0.9339999999999993,NA
2013-01-03T14:59:00Z,NA,0.9339999999999993,NA
2013-01-03T15:14:00Z,NA,0.9359999999999999,NA
2013-01-03T16:44:00Z,NA,0.9359999999999999,NA
2013-01-03T16:59:00Z,NA,0.9369999999999994,NA
2013-01-03T21:44:00Z,NA,0.9369999999999994,NA
2013-01-03T21:59:00Z,NA,0.9359999999999999,NA
2013-01-03T22:59:00Z,NA,0.9359999999999999,NA
2013-01-03T23:14:00Z,NA,0.9339999999999993,NA
2013-01-03T23:29:00Z,NA,0.9339999999999993,NA
2013-01-03T23:44:00Z,NA,0.9329999999999998,NA
2013-01-04T00:29:00Z,NA,0.9329999999999998,NA
2013-01-04T00:44:00Z,NA,0.9309999999999992,NA
2013-01-04T00:59:00Z,NA,0.9309999999999992,NA
2013-01-04T01:14:00Z,NA,0.9299999999999997,NA
2013-01-04T01:59:00Z,NA,0.9299999999999997,NA
2013-01-04T02:14:00Z,NA,0.9290000000000003,NA
2013-01-04T03:29:00Z,NA,0.9290000000000003,NA
2013-01-04T03:44:00Z,NA,0.9199999999999999,NA
2013-01-04T05:14:00Z,NA,0.9199999999999999,NA
2013-01-04T05:29:00Z,NA,0.9190000000000005,NA
2013-01-04T05:59:00Z,NA,0.9190000000000005,NA
2013-01-04T06:14:00Z,NA,0.9169999999999998,NA
2013-01-04T06:29:00Z,NA,0.9169999999999998,NA
2013-01-04T06:44:00Z,NA,0.9149999999999991,NA
2013-01-04T06:59:00Z,NA,0.9139999999999997,NA
2013-01-04T07:29:00Z,NA,0.9139999999999997,NA
2013-01-04T07:44:00Z,NA,0.9100000000000001,NA
2013-01-04T07:59:00Z,NA,0.9089999999999989,NA
2013-01-04T08:14:00Z,NA,0.9079999999999995,NA
2013-01-04T09:44:00Z,NA,0.9079999999999995,NA
2013-01-04T09:59:00Z,NA,0.9030000000000005,NA
2013-01-04T10:14:00Z,NA,0.9019999999999992,NA
2013-01-04T10:29:00Z,NA,0.9019999999999992,NA
2013-01-04T10:44:00Z,NA,0.9009999999999998,NA
2013-01-04T11:14:00Z,NA,0.9009999999999998,NA
2013-01-04T11:29:00Z,NA,0.8970000000000002,NA
2013-01-04T11:59:00Z,NA,0.8970000000000002,NA
2013-01-04T12:14:00Z,NA,0.8919999999999995,NA
2013-01-04T13:14:00Z,NA,0.8919999999999995,NA
2013-01-04T13:29:00Z,NA,0.8900000000000006,NA
2013-01-04T13:44:00Z,NA,0.8879999999999999,NA
2013-01-04T14:14:00Z,NA,0.8879999999999999,NA
2013-01-04T14:29:00Z,NA,0.8870000000000005,NA
2013-01-04T15:14:00Z,NA,0.8870000000000005,NA
2013-01-04T15:29:00Z,NA,0.8859999999999992,NA
2013-01-04T15:44:00Z,NA,0.8859999999999992,NA
2013-01-04T15:59:00Z,NA,0.8789999999999996,NA
2013-01-04T18:59:00Z,NA,0.8789999999999996,NA
2013-01-04T19:14:00Z,NA,0.8729999999999993,NA
2013-01-04T19:29:00Z,NA,0.8729999999999993,NA
2013-01-04T19:44:00Z,NA,0.8719999999999999,NA
2013-01-04T19:59:00Z,NA,0.8719999999999999,NA
2013-01-04T20:14:00Z,NA,0.8699999999999992,NA
2013-01-04T21:14:00Z,NA,0.8699999999999992,NA
2013-01-04T21:29:00Z,NA,0.8669999999999991,NA
2013-01-04T21:44:00Z,NA,0.8659999999999997,NA
2013-01-04T22:14:00Z,NA,0.8659999999999997,NA
2013-01-04T22:29:00Z,NA,0.8650000000000002,NA
2013-01-05T00:00:00Z,NA,0.8650000000000002,NA
2013-01-05T00:14:00Z,NA,0.863999999999999,NA
2013-01-05T00:29:00Z,NA,0.863999999999999,NA
2013-01-05T00:44:00Z,NA,0.8599999999999994,NA
2013-01-05T03:14:00Z,NA,0.8599999999999994,NA
2013-01-05T03:29:00Z,NA,0.8559999999999999,NA
2013-01-05T04:44:00Z,NA,0.8559999999999999,NA
2013-01-05T04:59:00Z,NA,0.8550000000000004,NA
2013-01-05T05:29:00Z,NA,0.8550000000000004,NA
2013-01-05T05:44:00Z,NA,0.8509999999999991,NA
2013-01-05T05:59:00Z,NA,0.8509999999999991,NA
2013-01-05T06:14:00Z,NA,0.8499999999999996,NA
2013-01-05T06:44:00Z,NA,0.8499999999999996,NA
2013-01-05T06:59:00Z,NA,0.847999999999999,NA
2013-01-05T08:44:00Z,NA,0.847999999999999,NA
2013-01-05T08:59:00Z,NA,0.8450000000000006,NA
2013-01-05T09:14:00Z,NA,0.8450000000000006,NA
2013-01-05T09:29:00Z,NA,0.8439999999999994,NA
2013-01-05T11:44:00Z,NA,0.8439999999999994,NA
2013-01-05T11:59:00Z,NA,0.8420000000000005,NA
2013-01-05T12:59:00Z,NA,0.8420000000000005,NA
2013-01-05T13:14:00Z,NA,0.8399999999999999,NA
2013-01-05T13:29:00Z,NA,0.8399999999999999,NA
2013-01-05T13:44:00Z,NA,0.8379999999999992,NA
2013-01-05T13:59:00Z,NA,0.8379999999999992,NA
2013-01-05T14:14:00Z,NA,0.8369999999999997,NA
2013-01-05T14:29:00Z,NA,0.8369999999999997,NA
2013-01-05T14:44:00Z,NA,0.8360000000000003,NA
2013-01-05T15:44:00Z,NA,0.8360000000000003,NA
2013-01-05T15:59:00Z,NA,0.8339999999999996,NA
2013-01-05T16:59:00Z,NA,0.8339999999999996,NA
2013-01-05T17:14:00Z,NA,0.8290000000000006,NA
2013-01-05T19:14:00Z,NA,0.8290000000000006,NA
2013-01-05T19:29:00Z,NA,0.8219999999999992,NA
2013-01-05T20:44:00Z,NA,0.8219999999999992,NA
2013-01-05T20:59:00Z,NA,0.8209999999999997,NA
2013-01-05T21:14:00Z,NA,0.8200000000000003,NA
2013-01-05T21:29:00Z,NA,0.8179999999999996,NA
2013-01-05T22:44:00Z,NA,0.8179999999999996,NA
2013-01-05T22:59:00Z,NA,0.8149999999999995,NA
2013-01-05T23:14:00Z,NA,0.8149999999999995,NA
2013-01-05T23:29:00Z,NA,0.8140000000000001,NA
2013-01-06T01:44:00Z,NA,0.8140000000000001,NA
2013-01-06T01:59:00Z,NA,0.8119999999999994,NA
2013-01-06T02:59:00Z,NA,0.8119999999999994,NA
2013-01-06T03:14:00Z,NA,0.8070000000000004,NA
2013-01-06T06:14:00Z,NA,0.8070000000000004,NA
2013-01-06T06:29:00Z,NA,0.8059999999999992,NA
2013-01-06T06:44:00Z,NA,0.8059999999999992,NA
2013-01-06T06:59:00Z,NA,0.8010000000000002,NA
